FIPS,W,MAX_Completeness_pct,Weeks2MAX,IDX_W2M
19075,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19077,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19079,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19081,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19083,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19085,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19087,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19089,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19091,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19093,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19095,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19097,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19099,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19101,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19103,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19105,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19107,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19109,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19111,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19113,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19115,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19117,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19119,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19121,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19123,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19125,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19127,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19129,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19131,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19133,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19135,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19137,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19139,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19141,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19143,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19145,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19147,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19149,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19151,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19153,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19155,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19157,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19159,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19161,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19163,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19165,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19167,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19169,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19171,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19173,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19175,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19177,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19179,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19181,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19183,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19185,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19187,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19189,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19191,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19193,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19195,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
19197,202112,-0.024292692569044587,-1.4145790749584726,-1.390286382389428
20001,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20003,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20005,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20007,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20009,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20011,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20013,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20015,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20017,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20019,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20021,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20023,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20025,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20027,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20029,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20031,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20033,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20035,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20037,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20039,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20041,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20043,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20045,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20047,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20049,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20051,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20053,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20055,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20057,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20059,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20061,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20063,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20065,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20067,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20069,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20071,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20073,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20075,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20077,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20079,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20081,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20083,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20085,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20087,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20089,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20091,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20093,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20095,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20097,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20099,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20101,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20103,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20105,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20107,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20109,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20111,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20113,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20115,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20117,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20119,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20121,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20123,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20125,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20127,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20129,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20131,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20133,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20135,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20137,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20139,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20141,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20143,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20145,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20147,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20149,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20151,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20153,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20155,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20157,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20159,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20161,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20163,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20165,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20167,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20169,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20171,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20173,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20175,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20177,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20179,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20181,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20183,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20185,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20187,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20189,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20191,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20193,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20195,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20197,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20199,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20201,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20203,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20205,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20207,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
20209,202246,-0.06293979977387408,-0.25245338056803707,-0.18951358079416308
21001,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21003,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21005,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21007,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21009,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21011,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21013,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21015,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21017,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21019,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21021,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21023,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21025,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21027,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21029,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21031,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21033,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21035,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21037,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21039,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21041,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21043,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21045,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21047,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21049,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21051,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21053,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21055,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21057,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21059,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21061,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21063,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21065,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21067,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21069,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21071,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21073,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21075,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21077,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21079,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21081,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21083,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21085,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21087,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21089,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21091,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21093,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21095,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21097,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21099,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21101,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21103,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21105,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21107,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21109,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21111,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21113,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21115,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21117,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21119,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21121,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21123,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21125,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21127,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21129,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21131,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21133,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21135,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21137,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21139,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21141,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21143,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21145,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21147,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21149,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21151,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21153,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21155,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21157,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21159,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21161,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21163,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21165,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21167,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21169,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21171,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21173,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21175,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21177,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21179,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21181,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21183,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21185,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21187,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21189,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21191,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21193,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21195,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21197,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21199,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21201,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21203,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21205,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21207,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21209,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21211,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21213,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21215,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21217,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21219,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21221,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21223,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21225,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21227,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21229,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21231,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21233,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21235,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21237,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
21239,202109,-0.050992587724631944,-1.4650099285853646,-1.4140173408607326
22001,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22003,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22005,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22007,202105,-0.031048482693274797,-1.5364688925675094,-1.5054204098742348
22009,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22011,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22013,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22015,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22017,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22019,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22021,202105,-0.031048482693274797,-1.5364688925675094,-1.5054204098742348
22023,202215,-0.03149066709137074,-0.4255865113075855,-0.3940958442162148
22025,202105,-0.031048482693274797,-1.5364688925675094,-1.5054204098742348
22027,202105,-0.031048482693274797,-1.5364688925675094,-1.5054204098742348
22029,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22031,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22033,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22035,202215,-0.03149066709137074,-0.4255865113075855,-0.3940958442162148
22037,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22039,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22041,202104,-0.025317807984289897,-1.555161025579662,-1.5298432175953722
22043,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22045,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22047,202105,-0.031048482693274797,-1.5364688925675094,-1.5054204098742348
22049,202105,-0.031048482693274797,-1.5364688925675094,-1.5054204098742348
22051,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22053,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22055,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22057,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22059,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22061,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22063,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22065,202105,-0.031048482693274797,-1.5364688925675094,-1.5054204098742348
22067,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22069,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22071,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22073,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22075,202104,-0.025317807984289897,-1.555161025579662,-1.5298432175953722
22077,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22079,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22081,202105,-0.031048482693274797,-1.5364688925675094,-1.5054204098742348
22083,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22085,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22087,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22089,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22091,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22093,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22095,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22097,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22099,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22101,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22103,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22105,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22107,202105,-0.031048482693274797,-1.5364688925675094,-1.5054204098742348
22109,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22111,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22113,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22115,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22117,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22119,202102,-0.019328454019812976,-1.5936273064074582,-1.574298852387645
22121,202105,-0.031048482693274797,-1.5364688925675094,-1.5054204098742348
22123,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22125,202103,-0.019474109835379,-1.5742092205503566,-1.5547351107149776
22127,202104,-0.025317807984289897,-1.555161025579662,-1.5298432175953722
23001,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23003,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23005,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23007,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23009,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23011,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23013,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23015,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23017,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23019,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23021,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23023,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23025,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23027,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23029,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
23031,202141,-0.03562717764315116,-1.025643268801519,-0.9900160911583676
24001,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24003,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24005,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24009,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24011,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24013,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24015,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24017,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24019,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24021,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24023,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24025,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24027,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24029,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24031,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24033,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24035,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24037,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24039,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24041,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24043,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24045,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24047,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
24510,202106,-0.00947330179248164,-1.518119753899313,-1.5086464521068315
25001,202201,-0.10647224451051676,-0.5148176450355283,-0.4083454005250116
