Join_ID,FIPS,Point Coun
2898,51161,47.0
2899,51163,8.0
2900,51165,41.0
2901,51167,10.0
2902,51169,12.0
2903,51171,15.0
2904,51173,20.0
2905,51175,2.0
2906,51177,55.0
2907,51179,38.0
2908,51181,0.0
2909,51183,4.0
2910,51185,36.0
2911,51187,19.0
2912,51191,31.0
2913,51193,5.0
2914,51195,27.0
2915,51197,24.0
2916,51199,30.0
2917,51510,91.0
2918,51520,16.0
2919,51530,3.0
2920,51540,33.0
2921,51550,113.0
2922,51570,26.0
2923,51580,5.0
2924,51590,53.0
2925,51595,9.0
2926,51600,23.0
2927,51610,24.0
2928,51620,12.0
2929,51630,61.0
2930,51640,14.0
2931,51650,43.0
2932,51660,34.0
2933,51670,7.0
2934,51678,16.0
2935,51680,53.0
2936,51683,26.0
2937,51685,1.0
2938,51690,25.0
2939,51700,74.0
2940,51710,125.0
2941,51720,17.0
2942,51730,25.0
2943,51735,2.0
2944,51740,39.0
2945,51750,14.0
2946,51760,94.0
2947,51770,109.0
2948,51775,41.0
2949,51790,15.0
2950,51800,47.0
2951,51810,183.0
2952,51820,13.0
2953,51830,9.0
2954,51840,48.0
2955,53001,9.0
2956,53003,23.0
2957,53005,125.0
2958,53007,35.0
2959,53009,54.0
2960,53011,225.0
2961,53013,4.0
2962,53015,50.0
2963,53017,17.0
2964,53019,7.0
2965,53021,38.0
2966,53023,3.0
2967,53025,41.0
2968,53027,46.0
2969,53029,33.0
2970,53031,20.0
2971,53033,1404.0
2972,53035,134.0
2973,53037,15.0
2974,53039,7.0
2975,53041,39.0
2976,53043,9.0
2977,53045,22.0
2978,53047,37.0
2979,53049,22.0
2980,53051,5.0
2981,53053,470.0
2982,53055,12.0
2983,53057,84.0
2984,53059,3.0
2985,53061,436.0
2986,53063,323.0
2987,53065,22.0
2988,53067,145.0
2989,53069,3.0
2990,53071,40.0
2991,53073,104.0
2992,53075,17.0
2993,53077,108.0
2994,54001,5.0
2995,54003,43.0
2996,54005,14.0
2997,54007,12.0
2998,54009,17.0
2999,54011,89.0
3000,54013,3.0
3001,54015,4.0
3002,54017,2.0
3003,54019,29.0
3004,54021,4.0
3005,54023,8.0
3006,54025,32.0
3007,54027,16.0
3008,54029,16.0
3009,54031,10.0
3010,54033,44.0
3011,54035,11.0
3012,54037,19.0
3013,54039,149.0
3014,54041,8.0
3015,54043,10.0
3016,54045,26.0
3017,54047,26.0
3018,54049,28.0
3019,54051,13.0
3020,54053,27.0
3021,54055,38.0
3022,54057,11.0
3023,54059,15.0
3024,54061,63.0
3025,54063,4.0
3026,54065,5.0
3027,54067,20.0
3028,54069,27.0
3029,54071,5.0
3030,54073,3.0
3031,54075,7.0
3032,54077,16.0
3033,54079,29.0
3034,54081,75.0
3035,54083,14.0
3036,54085,4.0
3037,54087,10.0
3038,54089,8.0
3039,54091,9.0
3040,54093,12.0
3041,54095,6.0
3042,54097,16.0
3043,54099,17.0
3044,54101,9.0
3045,54103,9.0
3046,54105,1.0
3047,54107,57.0
3048,54109,12.0
3049,55001,7.0
3050,55003,10.0
3051,55005,36.0
3052,55007,4.0
3053,55009,153.0
3054,55011,4.0
3055,55013,11.0
3056,55015,10.0
3057,55017,31.0
3058,55019,17.0
3059,55021,31.0
3060,55023,10.0
3061,55025,315.0
3062,55027,38.0
3063,55029,29.0
3064,55031,14.0
3065,55033,19.0
3066,55035,64.0
3067,55037,1.0
3068,55039,48.0
3069,55041,11.0
3070,55043,30.0
3071,55045,21.0
3072,55047,19.0
3073,55049,16.0
3074,55051,2.0
3075,55053,11.0
3076,55055,44.0
3077,55057,13.0
3078,55059,64.0
3079,55061,11.0
3080,55063,78.0
3081,55065,8.0
3082,55067,22.0
3083,55069,15.0
3084,55071,55.0
3085,55073,86.0
3086,55075,40.0
3087,55077,5.0
3088,55078,2.0
3089,55079,579.0
3090,55081,20.0
3091,55083,30.0
3092,55085,36.0
3093,55087,83.0
3094,55089,67.0
3095,55091,3.0
3096,55093,8.0
3097,55095,26.0
3098,55097,43.0
3099,55099,12.0
3100,55101,94.0
3101,55103,9.0
3102,55105,76.0
3103,55107,7.0
3104,55109,38.0
3105,55111,37.0
3106,55113,18.0
3107,55115,16.0
3108,55117,68.0
3109,55119,10.0
3110,55121,19.0
3111,55123,22.0
3112,55125,14.0
3113,55127,40.0
3114,55129,14.0
3115,55131,53.0
3116,55133,256.0
3117,55135,19.0
3118,55137,11.0
3119,55139,83.0
3120,55141,54.0
3121,56001,29.0
3122,56003,9.0
3123,56005,21.0
3124,56007,13.0
3125,56009,7.0
3126,56011,9.0
3127,56013,25.0
3128,56015,8.0
3129,56017,4.0
3130,56019,4.0
3131,56021,49.0
3132,56023,21.0
3133,56025,40.0
3134,56027,3.0
3135,56029,33.0
3136,56031,10.0
3137,56033,31.0
3138,56035,6.0
3139,56037,20.0
3140,56039,26.0
3141,56041,17.0
3142,56043,7.0
3143,56045,8.0
