Join_ID,FIPS,Point Coun
42461,28047003213,14.0
42462,28047003214,
42463,28047003215,1.0
42464,28047003216,
42465,28047003217,
42466,28047003305,1.0
42467,28047003306,3.0
42468,28047003307,7.0
42469,28047003308,
42470,28047003309,
42471,28047003310,
42472,28047003311,12.0
42473,28047003312,
42474,28047003313,
42475,28047003403,
42476,28047003405,
42477,28047003406,1.0
42478,28047003407,1.0
42479,28047003408,
42480,28047003409,1.0
42481,28047003506,
42482,28047003507,
42483,28047003508,1.0
42484,28047003509,1.0
42485,28047003510,
42486,28047003511,1.0
42487,28047003512,
42488,28047003513,
42489,28047003514,
42490,28047003600,8.0
42491,28047003700,1.0
42492,28047003800,3.0
42493,28047003901,6.0
42494,28047003902,3.0
42495,28047004000,
42496,28047980000,
42497,28049000100,2.0
42498,28049000200,2.0
42499,28049000301,
42500,28049000302,0.0
42501,28049000400,2.0
42502,28049000500,0.0
42503,28049000600,
42504,28049000700,1.0
42505,28049000800,2.0
42506,28049000900,1.0
42507,28049001000,
42508,28049001100,6.0
42509,28049001200,
42510,28049001300,39.0
42511,28049001400,17.0
42512,28049001500,6.0
42513,28049001600,21.0
42514,28049002100,2.0
42515,28049002200,
42516,28049002300,
42517,28049002400,1.0
42518,28049002500,0.0
42519,28049002700,8.0
42520,28049003000,1.0
42521,28049003200,1.0
42522,28049003300,
42523,28049003400,2.0
42524,28049003500,3.0
42525,28049003600,
42526,28049003700,
42527,28049003800,0.0
42528,28049010102,8.0
42529,28049010103,0.0
42530,28049010104,
42531,28049010201,2.0
42532,28049010202,1.0
42533,28049010203,3.0
42534,28049010301,
42535,28049010304,
42536,28049010305,1.0
42537,28049010400,10.0
42538,28049010501,1.0
42539,28049010502,
42540,28049010600,2.0
42541,28049010700,2.0
42542,28049010801,
42543,28049010804,4.0
42544,28049010805,
42545,28049010806,2.0
42546,28049010807,1.0
42547,28049010808,
42548,28049010809,
42549,28049010901,
42550,28049010902,1.0
42551,28049011001,17.0
42552,28049011002,1.0
42553,28049011101,
42554,28049011103,4.0
42555,28049011104,2.0
42556,28049011105,
42557,28049011201,1.0
42558,28049011203,
42559,28049011204,1.0
42560,28049011300,
42561,28049011400,
42562,28049011500,3.0
42563,28049011600,1.0
42564,28051950100,5.0
42565,28051950200,10.0
42566,28051950300,2.0
42567,28051950400,
42568,28051950501,
42569,28051950502,
42570,28053950100,
42571,28053950200,
42572,28053950300,6.0
42573,28055950100,
42574,28057950100,
42575,28057950201,
42576,28057950202,5.0
42577,28057950300,3.0
42578,28057950400,4.0
42579,28057950500,1.0
42580,28059040103,2.0
42581,28059040104,
42582,28059040105,1.0
42583,28059040106,2.0
42584,28059040203,
42585,28059040205,
42586,28059040206,0.0
42587,28059040207,2.0
42588,28059040208,
42589,28059040301,0.0
42590,28059040302,1.0
42591,28059040401,2.0
42592,28059040402,3.0
42593,28059040500,6.0
42594,28059040600,
42595,28059040701,5.0
42596,28059040702,11.0
42597,28059040801,4.0
42598,28059040802,
42599,28059040901,
42600,28059040902,1.0
42601,28059040903,
42602,28059041001,2.0
42603,28059041002,1.0
42604,28059041101,
42605,28059041102,
42606,28059041301,3.0
42607,28059041302,1.0
42608,28059041400,1.0
42609,28059041500,2.0
42610,28059041600,
42611,28059041700,2.0
42612,28059041800,2.0
42613,28059041900,6.0
42614,28059042000,1.0
42615,28059042100,
42616,28059042201,0.0
42617,28059042202,8.0
42618,28059042500,
42619,28059042600,
42620,28059042700,
42621,28059042900,4.0
42622,28061950101,
42623,28061950102,
42624,28061950200,5.0
42625,28061950301,
42626,28061950302,
42627,28061950401,2.0
42628,28061950402,
42629,28063950101,
42630,28063950102,
42631,28063950103,
42632,28063950200,2.0
42633,28065950101,
42634,28065950102,7.0
42635,28065950201,3.0
42636,28065950202,
42637,28067950101,1.0
42638,28067950102,0.0
42639,28067950201,
42640,28067950202,
42641,28067950301,2.0
42642,28067950302,1.0
42643,28067950401,10.0
42644,28067950402,1.0
42645,28067950500,9.0
42646,28067950601,
42647,28067950602,25.0
42648,28067950700,
42649,28067950801,
42650,28067950802,
42651,28067950901,
42652,28067950902,
42653,28067951000,8.0
42654,28067951101,
42655,28067951102,
42656,28067980000,
42657,28069030100,4.0
42658,28069030200,
42659,28071950100,0.0
42660,28071950201,7.0
42661,28071950203,10.0
42662,28071950204,2.0
42663,28071950301,4.0
42664,28071950303,
42665,28071950304,0.0
42666,28071950402,
42667,28071950403,0.0
42668,28071950404,3.0
42669,28071950502,
42670,28071950504,1.0
42671,28071950505,5.0
42672,28071950506,3.0
42673,28071950507,
42674,28073020101,4.0
42675,28073020102,1.0
42676,28073020203,
42677,28073020204,
42678,28073020205,3.0
42679,28073020206,9.0
42680,28073020303,1.0
42681,28073020304,8.0
42682,28073020305,8.0
42683,28073020306,5.0
42684,28073020307,1.0
42685,28073020308,25.0
42686,28073020401,3.0
42687,28073020402,3.0
42688,28073020501,
42689,28073020502,
42690,28073020600,2.0
42691,28075000200,4.0
42692,28075000300,2.0
42693,28075000401,14.0
42694,28075000402,1.0
42695,28075000600,5.0
42696,28075000700,
42697,28075000800,4.0
42698,28075000900,3.0
42699,28075001000,5.0
42700,28075001101,4.0
42701,28075001102,9.0
42702,28075010203,
42703,28075010204,2.0
42704,28075010205,
42705,28075010206,
42706,28075010301,
42707,28075010303,
42708,28075010304,1.0
42709,28075010400,
42710,28075010501,1.0
42711,28075010502,1.0
42712,28075010601,2.0
42713,28075010602,
42714,28075010700,16.0
42715,28075980000,
42716,28077960100,2.0
42717,28077960200,5.0
42718,28077960300,
42719,28079040100,1.0
42720,28079040401,2.0
42721,28079040402,2.0
42722,28079040500,2.0
42723,28079040600,10.0
42724,28079040700,
42725,28081950101,2.0
42726,28081950102,4.0
42727,28081950202,0.0
42728,28081950203,
42729,28081950204,10.0
42730,28081950301,1.0
42731,28081950302,2.0
42732,28081950401,
42733,28081950403,2.0
42734,28081950404,2.0
42735,28081950501,6.0
42736,28081950502,2.0
42737,28081950601,
42738,28081950602,23.0
42739,28081950700,39.0
42740,28081950800,4.0
42741,28081950901,10.0
42742,28081950902,1.0
42743,28081951001,1.0
42744,28081951002,4.0
42745,28081951101,1.0
42746,28081951102,3.0
42747,28081980000,
42748,28083950100,
42749,28083950200,2.0
42750,28083950300,2.0
42751,28083950400,
42752,28083950600,7.0
42753,28083950700,18.0
42754,28083950800,1.0
42755,28083950900,
42756,28085950100,
42757,28085950201,
42758,28085950202,
42759,28085950301,
42760,28085950302,
42761,28085950401,
42762,28085950402,0.0
42763,28085950500,5.0
42764,28085950601,12.0
42765,28085950602,3.0
42766,28087000102,
42767,28087000103,2.0
42768,28087000104,
42769,28087000301,8.0
42770,28087000302,1.0
42771,28087000403,
42772,28087000404,3.0
42773,28087000405,2.0
42774,28087000406,
42775,28087000500,5.0
42776,28087000600,2.0
42777,28087000700,3.0
42778,28087000800,
42779,28087000901,22.0
42780,28087000902,1.0
42781,28087001000,
42782,28087001100,
42783,28087980000,
42784,28089030104,3.0
42785,28089030105,6.0
42786,28089030107,1.0
42787,28089030108,1.0
42788,28089030109,7.0
42789,28089030110,2.0
42790,28089030111,6.0
42791,28089030112,3.0
42792,28089030202,5.0
42793,28089030203,5.0
42794,28089030204,21.0
42795,28089030205,4.0
42796,28089030206,9.0
42797,28089030207,
42798,28089030208,
42799,28089030301,
42800,28089030302,3.0
42801,28089030401,14.0
42802,28089030402,
42803,28089030403,
42804,28089030501,2.0
42805,28089030502,1.0
42806,28089030600,3.0
42807,28089030900,
42808,28089031000,0.0
42809,28089031100,4.0
42810,28091950100,1.0
42811,28091950200,3.0
42812,28091950300,1.0
42813,28091950400,11.0
42814,28091950500,
42815,28091950600,
42816,28093950101,
42817,28093950102,2.0
42818,28093950201,4.0
42819,28093950202,
42820,28093950301,
42821,28093950302,
42822,28093950401,7.0
42823,28093950402,5.0
42824,28093950501,
42825,28093950502,1.0
42826,28095950101,3.0
42827,28095950102,3.0
42828,28095950201,
42829,28095950202,1.0
42830,28095950300,3.0
42831,28095950400,12.0
42832,28095950501,3.0
42833,28095950502,1.0
42834,28095950600,
42835,28095950700,2.0
42836,28095950800,3.0
42837,28097950100,
42838,28097950200,1.0
42839,28097950301,4.0
42840,28097950302,3.0
42841,28099010101,
42842,28099010102,
42843,28099010200,
42844,28099010400,4.0
42845,28099010500,11.0
42846,28099010600,
42847,28099010700,4.0
42848,28099940100,1.0
42849,28101050100,2.0
42850,28101050200,4.0
42851,28101050301,2.0
42852,28101050302,1.0
42853,28101050400,2.0
42854,28101050500,5.0
42855,28103950100,1.0
42856,28103950200,3.0
42857,28103950300,9.0
42858,28105950101,0.0
42859,28105950102,
42860,28105950201,4.0
42861,28105950202,4.0
42862,28105950300,11.0
42863,28105950401,4.0
42864,28105950402,1.0
42865,28105950500,8.0
42866,28105950601,1.0
42867,28105950603,0.0
42868,28105950604,0.0
42869,28105950701,
42870,28105950702,1.0
42871,28107950101,
42872,28107950102,1.0
42873,28107950201,1.0
42874,28107950202,1.0
42875,28107950301,
42876,28107950302,
42877,28107950400,6.0
42878,28107950501,
42879,28107950502,
42880,28107950601,11.0
42881,28107950602,2.0
42882,28109950101,
42883,28109950102,
42884,28109950201,
42885,28109950202,0.0
42886,28109950300,9.0
42887,28109950403,
42888,28109950404,0.0
42889,28109950405,0.0
42890,28109950406,
42891,28109950503,
42892,28109950504,3.0
42893,28109950505,0.0
42894,28109950506,6.0
42895,28109950600,7.0
42896,28109950701,
42897,28109950702,3.0
42898,28111950101,6.0
42899,28111950102,
42900,28111950200,3.0
42901,28113950102,
42902,28113950103,
42903,28113950104,
42904,28113950200,3.0
42905,28113950300,1.0
42906,28113950400,21.0
42907,28113950501,10.0
42908,28113950502,1.0
42909,28113950601,4.0
42910,28113950602,
42911,28113950700,0.0
42912,28115950101,2.0
42913,28115950102,3.0
42914,28115950200,2.0
42915,28115950300,10.0
42916,28115950400,
42917,28115950500,2.0
42918,28117950101,
42919,28117950102,
42920,28117950201,2.0
42921,28117950202,
42922,28117950301,11.0
42923,28117950302,2.0
42924,28117950400,3.0
42925,28117950500,4.0
42926,28119950100,
42927,28119950200,4.0
42928,28119950300,
42929,28121020101,
42930,28121020103,
42931,28121020104,
42932,28121020105,5.0
42933,28121020208,6.0
42934,28121020209,3.0
42935,28121020210,
42936,28121020212,2.0
42937,28121020213,
42938,28121020214,7.0
42939,28121020215,7.0
42940,28121020216,4.0
42941,28121020217,11.0
42942,28121020218,2.0
42943,28121020219,8.0
42944,28121020301,1.0
42945,28121020303,
42946,28121020304,52.0
42947,28121020401,10.0
42948,28121020402,3.0
42949,28121020500,1.0
42950,28121020601,1.0
42951,28121020602,
42952,28121020703,4.0
42953,28121020705,6.0
42954,28121020801,1.0
42955,28121020803,
42956,28121020804,1.0
42957,28121020805,2.0
42958,28121020806,2.0
42959,28121020901,1.0
42960,28121020902,
42961,28121021001,3.0
42962,28121021003,1.0
42963,28121021004,
42964,28121021005,
42965,28121980000,0.0
42966,28123020101,2.0
42967,28123020102,1.0
42968,28123020200,
42969,28123020301,
42970,28123020302,
42971,28123020400,7.0
42972,28123020500,12.0
42973,28123020600,2.0
42974,28125950100,0.0
42975,28125950200,6.0
42976,28127950101,
42977,28127950102,
42978,28127950200,5.0
42979,28127950301,
42980,28127950302,1.0
42981,28127950401,
42982,28127950402,
42983,28127950403,1.0
42984,28127950500,12.0
42985,28129950100,
42986,28129950201,
42987,28129950202,7.0
42988,28129950301,5.0
42989,28129950302,
42990,28131020100,10.0
42991,28131020203,
42992,28131020204,1.0
42993,28131020205,
42994,28131020206,0.0
42995,28133950100,2.0
42996,28133950200,6.0
42997,28133950300,1.0
42998,28133950401,8.0
42999,28133950402,
43000,28133950500,1.0
43001,28133950600,1.0
43002,28135950100,1.0
43003,28135950200,3.0
43004,28135950300,5.0
43005,28135950400,
43006,28137950100,
43007,28137950201,
43008,28137950202,
43009,28137950301,2.0
43010,28137950302,2.0
43011,28137950400,9.0
43012,28139950100,4.0
43013,28139950201,
43014,28139950202,
43015,28139950300,9.0
43016,28139950401,1.0
43017,28139950402,
43018,28141950101,
43019,28141950102,
43020,28141950200,5.0
43021,28141950301,
43022,28141950302,4.0
43023,28141950401,1.0
43024,28141950402,3.0
43025,28143950101,
43026,28143950102,1.0
43027,28143950200,5.0
43028,28143980000,
43029,28145950100,3.0
43030,28145950200,1.0
43031,28145950300,17.0
43032,28145950400,3.0
43033,28145950500,1.0
43034,28145950600,
43035,28147950101,
43036,28147950102,
43037,28147950200,7.0
43038,28147950301,
43039,28147950302,
43040,28149950101,
43041,28149950102,
43042,28149950200,2.0
43043,28149950300,3.0
43044,28149950400,
43045,28149950500,10.0
43046,28149950600,5.0
43047,28149950700,1.0
43048,28149950800,5.0
43049,28149950901,5.0
43050,28149950902,1.0
43051,28149951101,
43052,28149951102,1.0
43053,28151000100,
43054,28151000200,1.0
43055,28151000300,1.0
43056,28151000400,1.0
43057,28151000600,0.0
43058,28151000701,9.0
43059,28151000702,3.0
43060,28151000800,4.0
43061,28151000900,1.0
43062,28151001000,13.0
43063,28151001100,
43064,28151001200,11.0
43065,28151001300,
43066,28151001400,1.0
43067,28151001500,
43068,28151001600,1.0
43069,28151001700,3.0
43070,28151002000,3.0
43071,28151002100,
43072,28153950101,
43073,28153950102,
43074,28153950200,11.0
43075,28153950301,
43076,28153950302,
43077,28153950401,
43078,28153950402,1.0
43079,28155950100,1.0
43080,28155950200,
43081,28155950300,11.0
43082,28157950100,2.0
43083,28157950201,
43084,28157950202,2.0
43085,28159950100,
43086,28159950200,
43087,28159950300,4.0
43088,28159950400,4.0
43089,28159950500,1.0
43090,28161950100,3.0
43091,28161950200,7.0
43092,28161950301,1.0
43093,28161950302,
43094,28163950100,
43095,28163950200,6.0
43096,28163950300,8.0
43097,28163950400,
43098,28163950500,1.0
43099,28163950601,
43100,28163950602,
43101,29001950100,
43102,29001950200,
43103,29001950300,4.0
43104,29001950400,7.0
43105,29001950501,10.0
43106,29001950502,6.0
43107,29001950900,3.0
43108,29001951000,
43109,29003010100,0.0
43110,29003010201,3.0
43111,29003010202,1.0
43112,29003010300,
43113,29003010400,
43114,29005950100,2.0
43115,29005950200,2.0
43116,29007950100,2.0
43117,29007950200,1.0
43118,29007950300,
43119,29007950400,5.0
43120,29007950500,2.0
43121,29007950600,
43122,29007950700,5.0
43123,29009960101,
43124,29009960102,4.0
43125,29009960201,
43126,29009960202,4.0
43127,29009960301,6.0
43128,29009960302,2.0
43129,29009960401,
43130,29009960402,
43131,29009960500,14.0
43132,29009960600,2.0
43133,29011960100,0.0
43134,29011960200,0.0
43135,29011960300,11.0
43136,29013070100,2.0
43137,29013070200,
43138,29013070300,5.0
43139,29013070400,2.0
43140,29015460100,1.0
43141,29015460200,1.0
43142,29015460300,9.0
43143,29015460400,
43144,29015460701,
43145,29015460702,
43146,29015460801,
43147,29015460802,
43148,29017950100,
43149,29017950200,4.0
43150,29017950300,
43151,29019000200,5.0
43152,29019000300,6.0
43153,29019000500,3.0
43154,29019000600,2.0
43155,29019000700,2.0
43156,29019000900,3.0
43157,29019001001,7.0
43158,29019001003,17.0
43159,29019001004,
43160,29019001105,4.0
43161,29019001106,1.0
43162,29019001107,5.0
43163,29019001108,0.0
43164,29019001109,2.0
43165,29019001110,
43166,29019001201,3.0
43167,29019001202,6.0
43168,29019001300,4.0
43169,29019001401,
43170,29019001402,0.0
43171,29019001503,1.0
43172,29019001505,
43173,29019001506,1.0
43174,29019001507,1.0
43175,29019001508,2.0
43176,29019001602,
43177,29019001603,
43178,29019001604,1.0
43179,29019001702,
43180,29019001703,2.0
43181,29019001704,3.0
43182,29019001803,
43183,29019001806,
43184,29019001807,
43185,29019001901,1.0
43186,29019001903,
43187,29019001904,1.0
43188,29019002000,2.0
43189,29019002100,5.0
43190,29019002200,23.0
43191,29021000100,6.0
43192,29021000200,6.0
43193,29021000300,
43194,29021000400,
43195,29021000500,
43196,29021000600,2.0
43197,29021000701,28.0
43198,29021000702,10.0
43199,29021000900,1.0
43200,29021001000,1.0
43201,29021001100,
43202,29021001200,1.0
43203,29021001500,
43204,29021001600,
43205,29021001700,1.0
43206,29021001800,3.0
43207,29021002100,0.0
43208,29021002200,1.0
43209,29021002300,1.0
43210,29021002400,
43211,29021002500,
43212,29021002700,3.0
43213,29021002800,
43214,29021002900,
43215,29021003001,
43216,29021003002,1.0
43217,29023950101,
43218,29023950102,
43219,29023950201,6.0
43220,29023950202,1.0
43221,29023950301,13.0
43222,29023950302,19.0
43223,29023950400,3.0
43224,29023950500,1.0
43225,29023950600,
43226,29023950700,2.0
43227,29023950800,5.0
43228,29023950900,1.0
43229,29025950100,1.0
43230,29025950201,1.0
43231,29025950202,3.0
43232,29027070100,2.0
43233,29027070200,
43234,29027070301,2.0
43235,29027070302,1.0
43236,29027070400,8.0
43237,29027070500,2.0
43238,29027070601,1.0
43239,29027070602,
43240,29027070701,
43241,29027070702,
43242,29027070800,1.0
43243,29029950101,1.0
43244,29029950102,2.0
43245,29029950201,3.0
43246,29029950202,8.0
43247,29029950301,
43248,29029950302,0.0
43249,29029950401,7.0
43250,29029950402,
43251,29029950500,1.0
43252,29029950600,
43253,29029950701,
43254,29029950702,
43255,29029950801,
43256,29029950802,
43257,29029950900,
43258,29029951101,
43259,29029951102,
43260,29029951201,
43261,29029951202,1.0
43262,29031880100,
43263,29031880200,
43264,29031880300,
43265,29031880401,0.0
43266,29031880402,3.0
43267,29031880501,3.0
43268,29031880502,4.0
43269,29031880600,
43270,29031880700,
43271,29031880800,0.0
43272,29031880900,1.0
43273,29031881000,3.0
43274,29031881100,7.0
43275,29031881200,5.0
43276,29031881301,5.0
43277,29031881302,11.0
43278,29031881400,
43279,29031881500,20.0
43280,29031881600,2.0
43281,29033960100,1.0
43282,29033960200,0.0
43283,29033960300,6.0
43284,29035960100,1.0
43285,29035960200,1.0
43286,29037060001,
43287,29037060003,0.0
43288,29037060004,10.0
43289,29037060100,
43290,29037060202,
43291,29037060305,
43292,29037060306,5.0
43293,29037060307,1.0
43294,29037060308,
43295,29037060309,1.0
43296,29037060401,0.0
43297,29037060402,
43298,29037060500,0.0
43299,29037060601,
43300,29037060602,3.0
43301,29037060700,1.0
43302,29037060800,10.0
43303,29037060904,1.0
43304,29037061001,
43305,29037061002,2.0
43306,29037061100,1.0
43307,29037061200,3.0
43308,29037061300,8.0
43309,29037061400,5.0
43310,29039870101,
43311,29039870102,
43312,29039870200,6.0
43313,29039870300,4.0
43314,29041470100,0.0
43315,29041470200,2.0
43316,29041470300,3.0
43317,29043020101,
43318,29043020102,
43319,29043020201,
43320,29043020202,7.0
43321,29043020204,3.0
43322,29043020205,1.0
43323,29043020206,1.0
43324,29043020207,2.0
43325,29043020302,1.0
43326,29043020303,3.0
43327,29043020304,1.0
43328,29043020307,4.0
43329,29043020308,1.0
43330,29043020309,2.0
43331,29043020310,2.0
43332,29043020401,
43333,29043020402,2.0
43334,29043020501,2.0
43335,29043020502,
43336,29045950100,1.0
43337,29045950200,0.0
43338,29045950300,3.0
43339,29047020201,2.0
43340,29047020202,3.0
43341,29047020300,10.0
43342,29047020400,
43343,29047020500,
43344,29047020602,1.0
43345,29047020603,2.0
43346,29047020604,2.0
43347,29047020802,4.0
43348,29047020803,
43349,29047020901,4.0
43350,29047020902,
43351,29047021001,1.0
43352,29047021003,2.0
43353,29047021004,
43354,29047021101,2.0
43355,29047021103,1.0
43356,29047021104,1.0
43357,29047021105,2.0
43358,29047021204,1.0
43359,29047021208,1.0
43360,29047021209,3.0
43361,29047021210,
43362,29047021211,2.0
43363,29047021212,4.0
43364,29047021213,2.0
43365,29047021214,2.0
43366,29047021303,
43367,29047021307,10.0
43368,29047021309,2.0
43369,29047021311,
43370,29047021312,
43371,29047021313,2.0
43372,29047021314,
43373,29047021401,4.0
43374,29047021403,2.0
43375,29047021404,2.0
43376,29047021601,
43377,29047021602,1.0
43378,29047021701,10.0
43379,29047021703,
43380,29047021704,
43381,29047021806,2.0
43382,29047021807,
43383,29047021808,6.0
43384,29047021809,
43385,29047021810,1.0
43386,29047021811,
43387,29047021812,2.0
43388,29047021900,
43389,29047022000,6.0
43390,29047022100,13.0
43391,29047022200,
43392,29047022301,
43393,29047022302,
43394,29049960100,4.0
43395,29049960201,
43396,29049960202,1.0
43397,29049960300,3.0
43398,29049960400,1.0
43399,29051010300,
43400,29051010401,
43401,29051010402,4.0
43402,29051010500,20.0
43403,29051010600,6.0
43404,29051010701,13.0
43405,29051010702,32.0
43406,29051010801,1.0
43407,29051010802,11.0
43408,29051010901,
43409,29051010902,1.0
43410,29051020198,
43411,29051020200,
43412,29051020300,
43413,29051020400,1.0
43414,29051020500,
43415,29051020600,
43416,29051020700,4.0
43417,29053950100,
43418,29053950200,1.0
43419,29053950300,
43420,29053950400,3.0
43421,29053950500,2.0
43422,29055450101,0.0
43423,29055450103,9.0
43424,29055450104,3.0
43425,29055450200,1.0
43426,29055450301,
43427,29055450302,7.0
43428,29055450401,2.0
43429,29055450402,2.0
43430,29057480100,3.0
43431,29057480200,1.0
43432,29059480100,1.0
43433,29059480200,7.0
43434,29059480301,
43435,29059480302,
43436,29061470100,1.0
43437,29061470200,3.0
43438,29063080101,1.0
43439,29063080102,5.0
43440,29063080200,0.0
43441,29065960100,2.0
43442,29065960200,3.0
43443,29065960300,3.0
43444,29065960400,3.0
43445,29067950100,
43446,29067950200,1.0
43447,29067950500,7.0
43448,29069360100,4.0
43449,29069360200,2.0
43450,29069360300,1.0
43451,29069360400,
43452,29069360500,2.0
43453,29069360600,10.0
43454,29069360700,2.0
43455,29069360800,1.0
43456,29069360900,1.0
43457,29069361000,
43458,29071800101,
43459,29071800102,
43460,29071800103,
43461,29071800104,
43462,29071800201,17.0
43463,29071800202,2.0
43464,29071800301,
43465,29071800302,1.0
43466,29071800401,2.0
43467,29071800403,
43468,29071800404,1.0
43469,29071800501,
43470,29071800502,
43471,29071800603,
43472,29071800604,1.0
43473,29071800605,1.0
43474,29071800606,2.0
43475,29071800702,
43476,29071800703,1.0
43477,29071800704,4.0
43478,29071800801,
43479,29071800802,
43480,29071800901,
43481,29071800903,5.0
43482,29071800904,
43483,29071801000,
43484,29071801101,4.0
43485,29071801102,
43486,29073960100,9.0
43487,29073960200,
43488,29073960300,
43489,29073960400,3.0
43490,29073960500,2.0
43491,29075960100,8.0
43492,29075960200,4.0
43493,29077000101,2.0
43494,29077000102,
43495,29077000200,
43496,29077000300,0.0
43497,29077000400,2.0
43498,29077000501,
43499,29077000502,3.0
43500,29077000600,
43501,29077000700,12.0
43502,29077000800,
43503,29077000900,3.0
43504,29077001000,0.0
43505,29077001100,15.0
43506,29077001200,1.0
43507,29077001301,0.0
43508,29077001302,4.0
43509,29077001401,2.0
43510,29077001402,3.0
43511,29077001500,
43512,29077001700,
43513,29077001800,
43514,29077001900,
43515,29077002200,4.0
43516,29077002300,5.0
43517,29077002402,0.0
43518,29077002502,1.0
43519,29077002600,2.0
43520,29077002700,20.0
43521,29077002800,24.0
43522,29077002900,2.0
43523,29077003003,2.0
43524,29077003004,4.0
43525,29077003100,
43526,29077003200,
43527,29077003300,1.0
43528,29077003600,5.0
43529,29077003701,
43530,29077003702,1.0
43531,29077003801,
43532,29077003802,4.0
43533,29077003900,2.0
43534,29077004002,1.0
43535,29077004003,4.0
43536,29077004004,2.0
43537,29077004005,7.0
43538,29077004104,0.0
43539,29077004105,2.0
43540,29077004106,
43541,29077004107,4.0
43542,29077004108,3.0
43543,29077004109,0.0
43544,29077004201,1.0
43545,29077004202,0.0
43546,29077004303,
43547,29077004304,
43548,29077004305,1.0
43549,29077004306,1.0
43550,29077004401,
43551,29077004402,
43552,29077004500,
43553,29077004601,1.0
43554,29077004602,2.0
43555,29077004700,1.0
43556,29077004802,5.0
43557,29077004803,6.0
43558,29077004804,2.0
43559,29077004805,1.0
43560,29077004900,
43561,29077005001,1.0
43562,29077005002,7.0
43563,29077005100,
43564,29077005201,
43565,29077005202,
43566,29077005500,1.0
43567,29077005600,3.0
43568,29077005700,5.0
43569,29077005801,
43570,29077005802,1.0
43571,29079960100,
43572,29079960200,
43573,29079960300,
43574,29079960400,9.0
43575,29081950100,4.0
43576,29081950200,5.0
43577,29081950300,4.0
43578,29083950100,4.0
43579,29083950200,1.0
43580,29083950300,
43581,29083950400,
43582,29083950500,1.0
43583,29083950600,8.0
43584,29085470100,
43585,29085470300,3.0
43586,29085470501,
43587,29085470502,
43588,29087960100,
43589,29087960200,5.0
43590,29087960300,0.0
43591,29089960100,1.0
43592,29089960200,
43593,29089960300,3.0
43594,29091090101,3.0
43595,29091090102,3.0
43596,29091090200,6.0
43597,29091090300,
43598,29091090400,
43599,29091090500,2.0
43600,29091090600,2.0
43601,29091090700,2.0
43602,29091090801,23.0
43603,29091090802,6.0
43604,29093950100,3.0
43605,29093950200,2.0
43606,29093950300,7.0
43607,29093950400,1.0
43608,29095000300,1.0
43609,29095000600,1.0
43610,29095000700,
43611,29095000800,
43612,29095000900,
43613,29095001000,0.0
43614,29095001100,
43615,29095001800,
43616,29095001900,3.0
43617,29095002000,
43618,29095002100,
43619,29095002200,
43620,29095002300,1.0
43621,29095003400,1.0
43622,29095003700,
43623,29095003800,1.0
43624,29095004300,6.0
43625,29095004400,1.0
43626,29095004600,1.0
43627,29095005100,
43628,29095005200,
43629,29095005300,
43630,29095005400,1.0
43631,29095005500,
43632,29095005601,
43633,29095005602,
43634,29095005700,1.0
43635,29095005801,0.0
43636,29095006000,
43637,29095006100,
43638,29095006300,2.0
43639,29095006500,
43640,29095006600,1.0
43641,29095006700,1.0
43642,29095006900,34.0
43643,29095007100,0.0
43644,29095007200,1.0
43645,29095007301,
43646,29095007302,0.0
43647,29095007400,1.0
43648,29095007500,2.0
43649,29095007600,1.0
43650,29095007700,2.0
43651,29095007802,3.0
43652,29095007900,2.0
43653,29095008000,
43654,29095008100,1.0
43655,29095008200,1.0
43656,29095008300,1.0
43657,29095008400,
43658,29095008500,
43659,29095008600,9.0
43660,29095008700,32.0
43661,29095008800,0.0
43662,29095008900,
43663,29095009000,
43664,29095009100,2.0
43665,29095009200,3.0
43666,29095009300,3.0
43667,29095009400,0.0
43668,29095009500,
43669,29095009600,
43670,29095009700,
43671,29095009800,
43672,29095009900,2.0
43673,29095010001,2.0
43674,29095010002,1.0
43675,29095010103,3.0
43676,29095010105,7.0
43677,29095010201,
43678,29095010203,1.0
43679,29095010204,1.0
43680,29095010500,
43681,29095010600,1.0
43682,29095010702,2.0
43683,29095011001,
43684,29095011002,3.0
43685,29095011100,
43686,29095011200,2.0
43687,29095011300,
43688,29095011405,
43689,29095011406,5.0
43690,29095011407,
43691,29095011408,2.0
43692,29095011409,
43693,29095011410,
43694,29095011501,1.0
43695,29095011502,1.0
43696,29095011601,1.0
43697,29095011602,
43698,29095011701,0.0
43699,29095011702,2.0
43700,29095011800,
43701,29095011900,
43702,29095012000,1.0
43703,29095012100,1.0
43704,29095012200,
43705,29095012300,2.0
43706,29095012400,1.0
43707,29095012501,
43708,29095012502,1.0
43709,29095012600,6.0
43710,29095012702,1.0
43711,29095012703,
43712,29095012802,1.0
43713,29095012803,2.0
43714,29095012804,0.0
43715,29095012903,1.0
43716,29095012904,
43717,29095012906,1.0
43718,29095013003,
43719,29095013100,
43720,29095013203,
43721,29095013208,1.0
43722,29095013210,1.0
43723,29095013301,4.0
43724,29095013307,
43725,29095013309,1.0
43726,29095013313,
43727,29095013401,
43728,29095013405,5.0
43729,29095013407,0.0
43730,29095013410,1.0
43731,29095013416,
43732,29095013417,1.0
43733,29095013418,
43734,29095013502,
43735,29095013504,3.0
43736,29095013606,1.0
43737,29095013612,2.0
43738,29095013613,4.0
43739,29095013614,
43740,29095013615,
43741,29095013705,
