FIPS,MAX_Completeness_pct,Weeks2MAX,IDX_W2M,Population Density (Per Sq. Mile),Area (Land),Average Commute to Work (In Min),AREA_SQMI,Density_Medical_Facilities_Population,Density_Medical_Facilities_Area,Density_Transportation_Stops_Pop,Density_Transportation_Stops_Area,Stops_per_Facility,Total Population,Total Population:,% Total Population: Male,% Total Population: Female,Total Population:.1,% Total Population: Under 5 Years,% Total Population: 5 to 9 Years,% Total Population: 10 to 14 Years,% Total Population: 15 to 17 Years,% Total Population: 18 to 24 Years,% Total Population: 25 to 34 Years,% Total Population: 35 to 44 Years,% Total Population: 45 to 54 Years,% Total Population: 55 to 64 Years,% Total Population: 65 to 74 Years,% Total Population: 75 to 84 Years,% Total Population: 85 Years and Over,% Total Population: White Alone,% Total Population: Black or African American Alone,% Total Population: American Indian and Alaska Native Alone,% Total Population: Asian Alone,% Total Population: Native Hawaiian and Other Pacific Islander Alone,% Total Population: Some Other Race Alone,% Total Population: Two or More Races,% Population 25 Years and Over: Less than High School,% Population 25 Years and Over: High School Graduate or More (Includes Equivalency),% Population 25 Years and Over: Some College or More,% Population 25 Years and Over: Bachelor's Degree or More,% Population 25 Years and Over: Master's Degree or More,% Population 25 Years and Over: Professional School Degree or More,% Population 25 Years and Over: Doctorate Degree,% Population 16 Years and Over: in Labor Force,% Population 16 Years and Over: in Labor Force: in Armed Forces,% Population 16 Years and Over: in Labor Force: Civilian,% Population 16 Years and Over: in Labor Force: Civilian: Employed,% Population 16 Years and Over: in Labor Force: Civilian: Unemployed,% Population 16 Years and Over: Not in Labor Force,"% Households: Less than $25,000","% Households: $25,000 to $49,999","% Households: $50,000 to $74,999","% Households: $75,000 to $99,999","% Households: $100,000 or More",Median Household Income (In 2021 Inflation Adjusted Dollars),Gini Index,"% Workers 16 Years and Over: Car, Truck, or Van",% Workers 16 Years and Over: Drove Alone,% Workers 16 Years and Over: Carpooled,% Workers 16 Years and Over: Public Transportation (Includes Taxicab),% Workers 16 Years and Over: Motorcycle,% Workers 16 Years and Over: Bicycle,% Workers 16 Years and Over: Walked,% Workers 16 Years and Over: Other Means,% Workers 16 Years and Over: Worked At Home,% Total: No Health Insurance Coverage,% Total: with Health Insurance Coverage,% Total: with Health Insurance Coverage: Public Health Coverage,% Total: with Health Insurance Coverage: Private Health Insurance,E_TOTPOP,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,EP_NOINT,EP_AFAM,EP_HISP,EP_ASIAN,EP_AIAN,EP_NHPI,EP_TWOMORE,EP_OTHERRACE,%Total Child Population,%Total University,%Total High school,%Total Less than High School,%Total Adult Population,%Total Elderly Population,%Population with Disability,%LIMENG,%NOINT,%DAYPOP
48323,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,45.15063,1279.47257825133,24,1279.472046240296,0.00034424592929188614,0.015631447407365884,0.0,0.0,0.0,57769,57769,49.93,50.07,57769,8.99,8.67,8.41,5.21,11.62,13.71,11.51,11.4,8.91,6.89,3.91,0.79,67.3,0.44,2.18,0.09,0,7.15,22.83,36.45,63.55,37.23,16,3.59,0.82,0.02,57.07,0.05,57.01,53.02,3.99,42.93,31.15,22,15.27,12.97,18.62,44502,0.4558,92.24,79.99,12.25,0.33,0,0.36,1.24,1.26,4.57,28.68,71.32,34.46,40.23,58098.0,40.5,7.7,28.2,38.5,29.2,11.8,31.2,13.3,11.8,22.5,97.5,6.5,9.6,10.5,6.7,0.3,0.9574,0.8682,0.8647,0.9981,0.9949,4.6833,0.9971,0.0398,0.9815,0.2794,0.9793,0.9987,3.2787,0.9341,0.9997,0.9997,0.9997,0.7708,0.465,0.9905,0.6719,0.028,2.9262,0.7266,11.8879,0.9822,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,56472.0,28.8,0.5,95.2,0.0,1.6,0.0,0.0,0.1,0.31272827987328844,0.3720443797744634,0.2632472414211228,0.36446586637565176,0.5715002856203154,0.11577143450639617,0.13287892870666804,0.20386243932665496,0.28735928947640194,0.9720128059485696
48321,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,33.23487,1092.91838572225,23,1092.917867219288,0.0004892500883368215,0.016469673101600416,0.0,0.0,0.0,36323,36323,50.5,49.5,36323,7.41,6.78,8.17,3.79,8.28,12.1,11.81,11.18,13.69,10.04,4.69,2.03,62.51,10.07,0.28,1.86,0.33,18.29,6.67,18.62,81.38,51.73,19.79,7.19,0.79,0.16,56.63,0.36,56.27,52.72,3.55,43.37,27.32,22.97,17.84,11.45,20.42,48566,0.4722,93.34,84.49,8.85,0.19,0,0.83,0.72,0.84,4.08,18.38,81.62,37.44,55.71,36791.0,30.8,6.4,24.6,17.9,17.4,16.6,25.9,16.6,6.0,4.4,56.9,5.0,15.4,3.0,6.3,0.9,0.7842,0.7549,0.7031,0.8243,0.9227,3.9892,0.9414,0.2788,0.8934,0.5945,0.5726,0.9087,3.248,0.9239,0.9087,0.9087,0.9087,0.6852,0.6728,0.7718,0.6085,0.126,2.8643,0.6945,11.0102,0.9341,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33219.0,25.2,10.3,43.1,1.9,0.2,0.5,0.6,0.4,0.26156980425625637,0.5157470395565633,0.29646426471823295,0.18619299571680525,0.5707403022878066,0.16768989345593702,0.16430648799978256,0.04058057677149303,0.24940882280992635,0.9029110380256041
48319,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,4.250482,928.835957541116,26,928.835582130404,0.0007062146892655367,0.0032298504253240536,0.0,0.0,0.0,3948,3948,49.39,50.61,3948,7.09,8.21,3.65,3.6,8.46,5.5,12.21,6.71,15.1,17,9.57,2.91,85.89,0.03,1.9,0.81,0,8.46,2.91,17.62,82.38,61.93,34.95,8.7,3.67,1.65,55.14,0,55.14,53.22,1.92,44.86,15.44,18.52,18.52,15.64,31.88,73186,0.4535,88.66,77.2,11.46,0,1.39,0,2.59,1.33,6.03,12.56,87.44,34.59,75.63,4248.0,15.8,5.3,18.7,14.5,14.5,26.7,23.9,15.1,5.7,4.4,23.4,0.3,9.4,0.0,4.7,0.2,0.1388,0.5792,0.2384,0.6906,0.853,2.5,0.4943,0.9297,0.7435,0.4523,0.5124,0.9087,3.5466,0.9742,0.6015,0.6015,0.6015,0.0579,0.4577,0.0,0.3571,0.0226,0.8953,0.013,7.5434,0.4373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3526.0,15.3,0.0,20.5,1.4,0.0,0.0,1.5,0.0,0.2254305977710233,0.6027900146842878,0.20447870778267255,0.1762114537444934,0.4797365754812563,0.2948328267477204,0.1501883239171375,0.041666666666666664,0.15254237288135594,0.8300376647834274
48317,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,5.697543,914.955849988494,18,914.955404034282,0.0007047216349541931,0.004371797775457618,0.0,0.0,0.0,5213,5213,51.14,48.86,5213,6.39,6,14.43,5.28,8.82,9.19,12.83,14.31,11.11,6.46,4.32,0.86,83.54,0.54,0,0.15,0.21,11.68,3.87,19.25,80.75,47.37,21.01,9.32,1.46,0.13,64.69,0,64.69,60.98,3.71,35.31,14.03,19.86,19.7,13.28,33.14,69194,0.4632,93.29,91.25,2.04,0,0,0,5.02,0.62,1.07,10.51,89.49,27.4,70.05,5676.0,18.6,4.0,12.5,21.1,8.2,10.9,31.8,12.0,5.9,3.7,48.7,0.0,17.4,7.9,0.0,0.9,0.2511,0.3065,0.0245,0.9163,0.4752,1.9736,0.3211,0.022,0.985,0.1792,0.5535,0.887,2.6267,0.6127,0.8686,0.8686,0.8686,0.0,0.7288,0.9733,0.0,0.126,1.8281,0.1868,7.297,0.3931,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5759.0,19.5,0.5,47.8,0.1,0.1,0.0,0.3,0.0,0.320928448110493,0.4724025974025974,0.33376623376623377,0.19253246753246753,0.5626318818338768,0.11643967005563016,0.11892177589852009,0.03365045806906272,0.193446088794926,1.0146229739252994
48315,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,25.59192,380.901496068708,33,380.901328840436,0.00030039050765995795,0.00787605548432396,0.0,0.0,0.0,9748,9748,49.12,50.88,9748,4.99,6.09,4.53,3.03,8.47,6.88,10.5,11.58,17.67,16.06,8.19,2,72.22,22.53,0.23,0.25,0.45,1.47,2.86,12.99,87.01,47.25,15.34,3.08,0.28,0.23,47.74,0,47.74,42.17,5.57,52.26,30.08,29.34,15.24,8.85,16.5,43153,0.4896,92.87,83.5,9.37,0.47,0.3,0,1.24,1.71,3.4,12.15,87.85,47.98,58.28,9987.0,30.2,10.9,20.1,13.9,10.0,26.2,18.2,22.0,3.8,1.9,29.2,0.2,32.5,1.9,5.6,1.1,0.7677,0.9714,0.3498,0.6601,0.6181,3.3671,0.7849,0.923,0.113,0.902,0.155,0.7623,2.8553,0.7511,0.6731,0.6731,0.6731,0.0442,0.9596,0.5032,0.5054,0.1913,2.2037,0.3342,9.0992,0.7043,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,7966.0,26.0,22.6,4.3,0.3,0.2,0.4,1.3,0.0,0.18639720968403775,0.47023223082336385,0.3976073187895848,0.12990851513019,0.5510874025441116,0.26251538777185063,0.21698207669970962,0.018524081305697406,0.257234404726144,0.7976369280064083
48313,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,29.1354,466.065282155747,24,466.065058954614,0.00027915416288645404,0.008582492772515531,0.0,0.0,0.0,13579,13579,56.73,43.27,13579,6.1,5.79,6.17,3.59,9.45,17.62,13.77,11.99,10.41,9.13,4.46,1.52,71.26,16.09,0.33,1.33,0,3.56,7.44,21.72,78.28,39.01,11.83,3.74,0.49,0.19,44.72,0,44.72,41.46,3.26,55.28,21.96,17.04,28.41,10.16,22.43,59923,0.4153,91.22,73.48,17.74,1,0,0,0.76,1.02,5.99,15.49,84.51,36.76,60.68,14329.0,20.5,5.7,16.1,18.8,15.2,15.5,21.5,16.7,5.0,4.7,45.5,2.4,24.3,6.0,6.4,18.8,0.3456,0.6442,0.0987,0.853,0.8717,2.8132,0.5996,0.198,0.4077,0.6031,0.366,0.9169,2.4917,0.5223,0.8485,0.8485,0.8485,0.4246,0.8752,0.9539,0.627,0.9815,3.8622,0.9924,10.0156,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,15157.0,17.4,13.6,23.6,4.0,0.3,0.0,3.9,0.1,0.2165107887178732,0.38820008550662677,0.3926891834117144,0.2171868319794784,0.6323735179321011,0.15111569335002578,0.13629702002931118,0.04382720357317328,0.1411124293391025,1.057784911717496
48311,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,0.6395863,1139.79931953353,27,1139.798805651834,0.0,0.0,0.0,0.0,-inf,729,729,48.42,51.58,729,6.86,12.21,7.54,1.37,6.04,17.28,15.64,8.37,11.66,8.37,2.06,2.61,83.26,0,0.69,0,0,3.57,12.48,10.19,89.81,43.24,15.38,6.44,0,0,56.38,0,56.38,54.48,1.9,43.62,20.97,18.82,20.97,12.9,26.34,63056,0.4969,77.66,70.57,7.09,0,0,0,4.26,2.84,15.25,24.14,75.86,34.02,51.99,724.0,30.0,5.2,14.0,11.1,24.9,13.3,29.7,15.9,11.8,3.9,64.9,0.0,26.0,7.0,2.6,0.0,0.7629,0.5586,0.0426,0.493,0.986,2.8431,0.6101,0.0863,0.9726,0.5293,0.9793,0.895,3.4625,0.9647,0.9453,0.9453,0.9453,0.0,0.8997,0.9663,0.0719,0.0,1.9379,0.2244,9.1888,0.7202,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,759.0,14.0,0.0,64.9,0.0,0.0,0.0,0.0,0.0,0.27983539094650206,0.43243243243243246,0.4656964656964657,0.10187110187110188,0.5898491083676269,0.13031550068587106,0.15883977900552487,0.03591160220994475,0.13950276243093923,1.048342541436464
48309,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,248.9073,1036.65515670343,20,1036.654715824082,0.0006180007478989943,0.15144869125993787,0.0,0.0,0.0,258031,258031,49,51,258031,6.7,6.46,7.31,4.24,14.28,12.93,11.76,10.72,11.24,8.39,4.18,1.79,71.9,14.26,0.39,1.66,0.07,3.15,8.58,13.6,86.4,59.48,26.28,9.73,2.91,1.41,61.71,0.1,61.61,58.72,2.89,38.29,23.33,23.66,15.93,11.33,25.75,53723,0.4765,90.9,81.88,9.02,0.6,0.07,0.12,1.86,0.74,5.71,14,86,32.17,65.38,254045.0,30.2,4.6,30.5,14.6,14.3,14.4,24.6,13.5,8.5,4.3,44.6,12.5,5.6,3.0,6.0,3.8,0.7677,0.4386,0.9297,0.6951,0.8495,3.6806,0.8695,0.1384,0.8125,0.2985,0.8765,0.9045,3.0304,0.8405,0.837,0.837,0.837,0.916,0.2798,0.7718,0.5652,0.7428,3.2756,0.8857,10.8236,0.9144,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,282711.0,15.7,14.1,26.5,1.7,0.2,0.0,1.9,0.2,0.24707108835760044,0.5807533506955472,0.26915454487708823,0.13600330305532618,0.6093260112157066,0.1436029004266929,0.1331181483595426,0.03967013718042079,0.15093388966521679,1.1128382766832647
48307,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,7.203447,1065.6008846373,17,1065.600412492264,0.0008782936010037642,0.006569066526192639,0.0,0.0,0.0,7676,7676,51.97,48.03,7676,4.48,7.65,5.88,4.29,6.83,11.61,10.06,12,15.26,12.95,6.16,2.85,79.17,0.98,0.34,0.92,0,4.36,14.23,19.5,80.5,47.49,14.02,5.53,0.15,0.07,59.47,0,59.47,54.91,4.56,40.53,23.87,29.35,17.75,13.1,15.93,46552,0.4267,91.14,80.39,10.75,0.09,0,0.06,1.53,1.47,5.71,19.73,80.27,38.34,55.92,7970.0,25.9,4.9,20.0,19.6,19.1,22.8,22.0,18.8,5.4,1.8,39.9,2.1,8.4,1.7,5.9,1.9,0.6088,0.4955,0.339,0.881,0.95,3.2743,0.7562,0.8109,0.4806,0.7581,0.4516,0.746,3.2472,0.9236,0.7934,0.7934,0.7934,0.3797,0.4109,0.4363,0.5493,0.478,2.2542,0.3673,9.5691,0.7782,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7333.0,13.2,1.1,32.7,0.9,0.0,0.0,2.8,2.4,0.22290255341323606,0.4741775408932182,0.33008638117993017,0.19500091894872265,0.5574517978113601,0.21964564877540385,0.1848180677540778,0.01668757841907152,0.12973651191969887,0.9200752823086574
48305,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,6.264387,891.867014055664,22,891.866603276394,0.0016989466530750934,0.011212439128523965,0.0,0.0,0.0,5587,5587,51.89,48.11,5587,6.46,8.04,8.72,4.4,7.46,11.46,14.14,10.76,12.71,8.68,4.62,2.56,76.32,1.02,0.21,0.38,0.16,4.42,17.49,20.95,79.05,50.51,23.1,6.51,1.27,0.55,63.92,0.24,63.68,61.61,2.07,36.08,24.57,25.81,13.31,9.89,26.43,49747,0.4641,93.62,80.15,13.47,0,0,0,2.55,0,3.84,14.59,85.41,32.5,65.32,5886.0,35.2,3.7,23.0,21.3,14.1,16.8,26.7,22.2,6.9,2.1,50.1,2.4,4.6,2.1,6.7,1.0,0.8931,0.2543,0.5808,0.9204,0.8399,3.4885,0.8176,0.2931,0.9223,0.9071,0.7161,0.7861,3.6247,0.9809,0.8768,0.8768,0.8768,0.4246,0.2231,0.5656,0.6719,0.1569,2.0421,0.268,10.0321,0.8345,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5162.0,13.6,0.6,46.6,0.5,0.1,0.3,1.9,0.0,0.27617683909074636,0.49958643507030603,0.2853598014888337,0.20953956437827406,0.5652407374261679,0.15858242348308574,0.21984369690791708,0.019367991845056064,0.1347264695888549,0.8769962623173633
48303,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,344.5504,895.601764950262,17,895.601330084398,0.0005480038392695012,0.18870003239507704,0.002049339801291862,0.7056711270632468,3.739644970414201,308580,308580,49.43,50.57,308580,6.46,6.49,7.02,4,16.72,14.42,12.2,9.96,10.33,7.37,3.66,1.36,74.13,7.25,0.7,2.34,0.1,6.01,9.46,12.13,87.87,61.98,32.13,12.15,4.13,2.25,65.44,0.12,65.31,62.42,2.89,34.56,22.75,22.23,17.3,12.12,25.59,56529,0.4847,90.96,79.09,11.87,0.72,0.09,0.24,2.18,0.79,5.02,13.43,86.57,28.7,67.97,308392.0,29.0,4.3,31.2,12.8,13.3,12.4,23.8,13.0,6.5,1.8,47.1,15.1,4.7,3.1,5.5,4.0,0.7288,0.3765,0.9465,0.6041,0.8074,3.4633,0.8129,0.057,0.7282,0.2524,0.6537,0.746,2.4373,0.4809,0.859,0.859,0.859,0.9456,0.2298,0.7877,0.4924,0.7584,3.2139,0.8619,9.9735,0.8269,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,321212.0,14.8,6.7,35.8,2.2,0.3,0.1,1.9,0.1,0.2397919502236049,0.5973472365681308,0.2589094923461162,0.12128167713234853,0.6363179726489079,0.1238900771274872,0.1279378193986874,0.016709253158317984,0.14234156528055203,1.0415704687540532
48299,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,22.74576,934.064015740614,28,934.063570778672,0.0006526198023494313,0.014988273216060714,0.0,0.0,0.0,21246,21246,48.63,51.37,21246,4.03,3.62,5.6,2.9,4.87,8.41,7.15,10.35,16.64,20.3,12.62,3.49,90.18,0.6,0.93,0.4,0,3.19,4.7,10.86,89.14,62.77,30.8,9.61,3.95,0.9,47.97,0.08,47.89,45.88,2,52.03,16.31,24.3,16.01,11.77,31.62,62839,0.528,88.4,73.9,14.51,0,0.25,0.12,0.67,0.92,9.63,15.91,84.09,48.75,62.31,21452.0,22.0,6.5,24.4,13.5,16.7,37.2,14.9,25.0,2.9,1.1,14.3,3.7,11.6,3.6,4.1,0.9,0.4192,0.7689,0.6929,0.6394,0.9087,3.4291,0.8027,0.9971,0.0216,0.9653,0.0716,0.6104,2.666,0.6391,0.4395,0.4395,0.4395,0.585,0.5452,0.8402,0.2575,0.126,2.3539,0.4153,8.8885,0.6652,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18566.0,11.6,0.6,10.7,0.1,0.5,0.0,2.2,0.3,0.161583356867175,0.6187269042794136,0.26367862677315534,0.10859458815115032,0.4742539772192413,0.36416266591358376,0.24766921499160918,0.010395301137423084,0.11476785381316428,0.8654670893156815
48297,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,10.9436,1039.69475070927,25,1039.694272158718,0.0002464065708418891,0.002885463621696307,0.0,0.0,0.0,11378,11378,53.25,46.75,11378,5.62,6.2,5.48,2.99,8.63,14.99,10.54,10.94,15.28,10.73,6.28,2.34,91.69,2.26,0.23,0.68,0,2.58,2.58,23.32,76.68,44.91,12.78,4.09,0.54,0.02,43.5,0,43.5,41.93,1.57,56.5,27.74,20.35,16.18,13.2,22.53,52870,0.4545,89.31,83.95,5.37,0,0,0.31,1.54,2.35,6.49,15,85,37.5,57.69,12175.0,34.8,2.9,15.4,22.4,17.7,20.8,20.0,19.7,5.2,5.3,43.7,0.4,21.1,3.3,3.8,11.7,0.8857,0.1397,0.0751,0.9408,0.9281,2.9694,0.654,0.6817,0.2447,0.8106,0.4134,0.9316,3.082,0.8628,0.8272,0.8272,0.8272,0.0707,0.8205,0.8113,0.2132,0.9519,2.8676,0.6957,9.7462,0.7995,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10924.0,28.9,2.0,40.2,1.4,0.0,0.0,0.0,0.0,0.20275971172438037,0.4488811966868587,0.317715415997033,0.23315613796513784,0.6037968008437335,0.1934434874318861,0.17420944558521562,0.05010266940451746,0.25478439425051336,0.8972484599589322
48295,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,3.366181,932.213789407518,23,932.213411693688,0.0006058770069675856,0.0021454314805086404,0.0,0.0,0.0,3138,3138,45.6,54.4,3138,7.74,8.13,9.4,5.48,8.8,11.41,14.09,9.4,9.66,9.05,5.51,1.34,75.3,1.05,0.7,1.18,0.16,11.03,10.58,14.13,85.87,55.93,25.46,5.43,1.79,0.58,67,0,67,63.07,3.93,33,15.47,17.74,22.12,14.69,29.98,66250,0.4369,96.77,86.86,9.91,0,0,0.07,0.63,0.56,1.97,18.72,81.28,28,65.95,3301.0,18.0,5.6,12.6,17.4,19.2,16.5,28.6,18.3,9.8,5.5,36.7,0.0,6.1,4.3,3.3,1.2,0.2263,0.6279,0.0255,0.8094,0.9523,2.6414,0.5442,0.2712,0.9596,0.7237,0.9344,0.9354,3.8243,0.9914,0.7559,0.7559,0.7559,0.0,0.3062,0.8902,0.1486,0.2298,1.5748,0.1178,8.7964,0.6505,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2989.0,9.7,1.7,30.4,0.2,1.3,0.0,3.0,0.0,0.30752071383046525,0.5535055350553506,0.29942013705851345,0.14127569847127042,0.5334608030592735,0.15901848311026132,0.1805513480763405,0.0505907300817934,0.09633444410784611,0.9054831869130566
48293,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,24.57616,905.430134811435,28,905.42972290436,0.0006420133538777606,0.016566719227953202,0.0,0.0,0.0,22252,22252,51.73,48.27,22252,5.88,6.57,6,3.91,8.23,12.97,10.72,12.51,14.03,11.79,5.21,2.16,69.18,16.87,0.52,1,0.22,1.69,10.52,15.5,84.5,49.57,15.68,4.81,0.87,0.57,49.58,0,49.58,47.43,2.14,50.42,24.27,26.31,19.76,11.21,18.45,49507,0.4401,93.93,84.38,9.55,0.22,0,0,1.64,0.38,3.83,18.66,81.34,40.26,54.38,23364.0,31.0,5.9,24.0,16.8,18.9,19.2,22.4,16.6,7.8,4.1,42.6,1.6,20.2,5.9,4.1,4.1,0.789,0.6871,0.6598,0.7858,0.9465,3.8682,0.9147,0.5299,0.5369,0.5945,0.8211,0.9001,3.3825,0.9539,0.8173,0.8173,0.8173,0.2909,0.796,0.9513,0.2575,0.7651,3.0608,0.7966,11.1288,0.9414,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,23665.0,29.2,17.1,22.1,0.9,0.4,0.2,1.7,0.3,0.22362034873269818,0.48996373996374,0.3493265993265993,0.155011655011655,0.5847114866079454,0.19166816465935646,0.1598613251155624,0.038392398561890084,0.2803458311932888,1.0128830679678138
48291,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,77.6516,1158.35337615464,38,1158.35289594892,0.00035974145033827303,0.026762137953309017,0.0,0.0,0.0,89948,89948,49.56,50.44,89948,7.23,7.29,8.38,4.43,8.83,14.4,12.69,12.42,11.75,8,3.76,0.83,71.83,8.96,0.47,0.44,0.01,9.17,9.11,21.94,78.06,39.12,9.86,2.49,0.27,0.04,51.75,0.01,51.74,47.55,4.19,48.25,21.01,24.2,18.51,13.15,23.13,53871,0.4374,90.21,81.45,8.77,0.47,0.24,0.41,0.79,1.73,6.16,23.99,76.01,32.69,50.31,86173.0,28.1,7.5,25.2,21.8,23.4,13.0,26.6,16.8,5.6,4.5,38.5,3.4,28.9,5.1,5.6,8.3,0.6999,0.8587,0.7304,0.93,0.9812,4.2002,0.965,0.0751,0.9192,0.612,0.4914,0.9118,3.0095,0.8323,0.7763,0.7763,0.7763,0.5522,0.9297,0.9284,0.5054,0.9067,3.8224,0.9889,11.8084,0.9787,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,7.0,81750.0,13.3,9.5,26.7,0.5,0.5,0.0,1.3,0.1,0.27325788233201403,0.39083041668843266,0.3893329154260043,0.21943617336189034,0.6008471561346556,0.12589496153333038,0.15370243579775567,0.042066540563749664,0.12187111972427558,0.9486730182307683
48289,-0.00904074465214907,-1.0036643620827435,-0.9946236174305946,14.79467,1073.15637910291,29,1073.155847162652,0.0005194805194805195,0.008386479954235316,0.0,0.0,0.0,15877,15877,49.49,50.51,15877,6.27,5.42,7.52,4,6.39,9.55,11.26,10.78,14.59,14.16,6.73,3.33,84.77,6.23,0.36,0.91,0.28,4.97,2.48,16.61,83.39,47.29,17.21,5.98,0.42,0.04,51.32,0,51.32,48.09,3.23,48.68,23.65,26.94,13.56,11.86,23.99,48676,0.4983,93.66,84.4,9.26,0.03,0,0.38,0.79,1.62,3.51,18.05,81.95,40.02,60.43,17325.0,30.8,5.9,16.5,18.1,19.1,24.6,22.6,18.1,5.0,3.2,24.1,0.4,36.1,2.5,3.0,0.6,0.7842,0.6871,0.1133,0.831,0.95,3.3656,0.7842,0.88,0.5659,0.7101,0.366,0.8654,3.3874,0.9558,0.6114,0.6114,0.6114,0.0707,0.9768,0.6744,0.1139,0.0592,1.895,0.2085,9.2594,0.7295,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,16423.0,25.0,6.7,14.7,0.8,0.2,0.2,1.5,0.0,0.23209674371732694,0.4725776147445647,0.36091974590677284,0.1661447615639259,0.5257290420104553,0.24217421427221766,0.18037518037518038,0.030360750360750362,0.2481962481962482,0.947936507936508
